at1,at2,at3,at4,at5,at6,at7,at8,at9,at10,at11,at12,at13,at14,at15,at16,at17,at18,at19,at20,at21,at22,at23,at24,at25,at26,at27,at28,at29,at30,at31,at32,at33,at34,at35,at36,at37,at38,at39,at40,at41,at42,at43,at44,at45,at46,at47,at48,at49,at50,at51,at52,at53,at54,at55,at56,at57,at58,at59,at60,at61,at62,at63,class
0.006836,0.004883,0,0.045898,0,0.012695,0.011719,0,0.004883,0.032227,0.000977,0,0.009766,0,0,0,0.005859,0,0.16406,0.000977,0,0,0.009766,0.086914,0.019531,0.072266,0.001953,0,0.007812,0.009766,0.023438,0,0.026367,0,0,0,0.043945,0,0.019531,0.0625,0.00293,0,0.001953,0,0.013672,0,0.012695,0,0.010742,0,0,0,0.10449,0.10742,0,0,0.001953,0.011719,0.025391,0.00293,0,0.010742,0.003906,0.004883,54
0.022461,0.001953,0,0.061523,0,0.007812,0.02832,0,0.016602,0.066406,0.001953,0,0.000977,0.008789,0,0,0.013672,0,0.16895,0,0,0.000977,0.001953,0.022461,0.020508,0.041992,0.006836,0,0.007812,0.007812,0.022461,0,0.035156,0,0.000977,0,0.009766,0,0.050781,0.13574,0.001953,0,0.005859,0.001953,0.015625,0,0.014648,0,0.016602,0.005859,0,0,0.054688,0.070312,0,0,0,0.00293,0.025391,0,0,0.008789,0.001953,0.008789,54
0.036133,0.00293,0,0.056641,0,0,0.055664,0,0.00293,0.18262,0.00293,0,0,0,0,0,0.017578,0,0.046875,0.003906,0,0.001953,0.041992,0.003906,0.005859,0.000977,0.008789,0,0.021484,0,0.053711,0,0.003906,0,0,0,0.000977,0,0.10449,0.11523,0.009766,0,0.020508,0.00293,0.024414,0,0.030273,0,0.001953,0.026367,0.000977,0,0.017578,0.036133,0,0,0.007812,0.004883,0.023438,0,0,0.005859,0,0.015625,54
0.022461,0.019531,0,0.095703,0,0.001953,0.038086,0,0.005859,0.13965,0.001953,0,0.000977,0.00293,0,0,0.026367,0.027344,0.073242,0,0,0.000977,0.009766,0.02832,0.022461,0.011719,0.013672,0,0.005859,0,0.006836,0,0.053711,0,0,0,0.004883,0.008789,0.060547,0.11816,0.004883,0.017578,0.010742,0,0.004883,0,0.013672,0,0.026367,0.004883,0.000977,0,0.03125,0.032227,0,0,0.004883,0.011719,0.006836,0,0,0.004883,0,0.022461,54
0.001953,0.000977,0,0.058594,0,0,0.018555,0,0.000977,0.038086,0.009766,0,0,0,0.00293,0,0.009766,0,0.24902,0,0,0.001953,0.004883,0.032227,0.00293,0.051758,0,0,0.012695,0.000977,0.015625,0,0.070312,0,0,0,0.043945,0.000977,0.009766,0.087891,0.000977,0,0,0,0.040039,0,0.011719,0,0.000977,0.016602,0.006836,0,0.058594,0.078125,0,0.003906,0.008789,0.019531,0.012695,0.003906,0,0.009766,0,0.000977,54
0,0.009766,0,0.084961,0,0.001953,0.003906,0,0.011719,0.041016,0,0,0,0,0,0,0.029297,0.001953,0.16309,0,0,0,0.012695,0.099609,0.005859,0.014648,0,0,0.006836,0.007812,0.009766,0,0.081055,0,0,0,0.071289,0,0.001953,0.078125,0,0,0.000977,0,0.007812,0,0.007812,0,0.011719,0.000977,0,0,0.12793,0.052734,0,0,0,0.011719,0.039062,0,0,0.000977,0,0.000977,54
0.003906,0.008789,0,0.051758,0,0,0.060547,0,0,0.030273,0.00293,0,0.000977,0,0,0,0.020508,0.000977,0.16992,0.004883,0,0.001953,0.022461,0.049805,0.025391,0.024414,0.003906,0,0.006836,0.001953,0.016602,0,0.012695,0,0,0,0.013672,0,0.02832,0.14355,0.000977,0,0.001953,0,0.036133,0.000977,0.012695,0,0.00293,0.004883,0,0,0.076172,0.066406,0,0,0.014648,0.036133,0.026367,0,0,0.003906,0,0.008789,54
0.020508,0.007812,0,0.072266,0,0.00293,0.024414,0,0.005859,0.16797,0.00293,0,0.000977,0,0,0,0.033203,0,0.085938,0.005859,0,0,0.005859,0.027344,0.018555,0.014648,0.010742,0,0.008789,0.003906,0.010742,0,0.09082,0,0,0,0.007812,0.000977,0.068359,0.15234,0.006836,0,0.004883,0.001953,0.003906,0,0.020508,0,0,0.003906,0.000977,0,0.041992,0.027344,0,0,0.003906,0.007812,0.012695,0,0,0.00293,0,0.008789,54
0.00293,0.00293,0,0.075195,0,0,0.022461,0,0.009766,0.10645,0.003906,0,0.000977,0.000977,0,0,0.008789,0.016602,0.19531,0,0,0.008789,0.014648,0.040039,0.015625,0.005859,0,0,0.008789,0,0.016602,0,0.10449,0,0,0,0.012695,0,0.021484,0.16113,0.00293,0.008789,0.008789,0,0.004883,0,0.009766,0,0.012695,0.007812,0.00293,0,0.036133,0.024414,0,0,0.001953,0.016602,0.00293,0,0,0.00293,0,0,54
0.00293,0.009766,0,0.079102,0,0.017578,0.052734,0,0.012695,0.026367,0.000977,0,0.005859,0.001953,0,0,0.010742,0.001953,0.15234,0.008789,0,0,0.021484,0.012695,0.049805,0.006836,0.005859,0,0.011719,0.006836,0.025391,0,0.007812,0,0.003906,0,0,0.000977,0.053711,0.16602,0.001953,0,0.014648,0,0.038086,0,0.038086,0,0.009766,0.001953,0,0,0.035156,0.0625,0,0,0.007812,0.000977,0.016602,0,0,0.003906,0,0.011719,54
0,0,0,0.073242,0,0,0.00293,0,0.003906,0.016602,0.016602,0,0,0,0,0,0.004883,0.001953,0.19629,0.001953,0,0.001953,0.007812,0.089844,0.012695,0.049805,0,0,0.006836,0,0.012695,0,0.066406,0,0,0,0.035156,0,0.003906,0.09375,0,0,0.00293,0,0.015625,0,0.005859,0,0.004883,0.013672,0.001953,0,0.10938,0.083008,0,0,0.001953,0.029297,0.024414,0,0,0.007812,0,0,54
0.008789,0.006836,0,0.077148,0,0.001953,0.026367,0,0.003906,0.038086,0.000977,0,0,0,0,0,0.023438,0.000977,0.18066,0.00293,0,0,0.021484,0.046875,0.025391,0.011719,0,0,0.005859,0.005859,0.018555,0,0.038086,0.001953,0.00293,0,0.015625,0.000977,0.032227,0.15039,0.000977,0,0.003906,0.000977,0.029297,0,0.03418,0,0.004883,0.003906,0,0,0.053711,0.072266,0,0,0.004883,0.008789,0.026367,0.001953,0,0.000977,0,0.00293,54
0.003906,0.004883,0.000977,0.089844,0,0,0.015625,0,0,0.048828,0.004883,0,0,0,0.000977,0,0,0.004883,0.21094,0,0,0.00293,0.016602,0.052734,0.029297,0.017578,0,0,0.005859,0.001953,0.015625,0,0.055664,0,0,0,0.014648,0,0.015625,0.16211,0,0,0.004883,0,0.015625,0,0.024414,0,0.000977,0.00293,0.001953,0,0.063477,0.053711,0,0.000977,0.004883,0.012695,0.024414,0.000977,0,0.005859,0,0.005859,54
0.003906,0.000977,0,0.060547,0,0,0.012695,0,0.000977,0.05957,0.005859,0,0,0,0,0,0.009766,0.000977,0.17578,0,0,0,0.003906,0.041016,0.00293,0.11328,0.001953,0,0.003906,0,0.003906,0,0.066406,0,0,0,0.072266,0.000977,0.013672,0.12988,0.004883,0,0,0.000977,0.007812,0,0.001953,0,0.001953,0.005859,0,0,0.073242,0.048828,0,0,0,0.035156,0.012695,0.003906,0,0.016602,0,0.000977,54
0.011719,0.001953,0,0.10742,0,0,0.014648,0,0.00293,0.085938,0,0,0,0.006836,0,0,0.004883,0.001953,0.15723,0,0,0,0.00293,0.042969,0.026367,0.029297,0.014648,0,0.009766,0,0.010742,0,0.037109,0,0,0,0.017578,0,0.057617,0.15527,0.009766,0.000977,0.005859,0.003906,0.005859,0,0.001953,0,0.004883,0.008789,0,0,0.043945,0.069336,0,0,0.000977,0.022461,0.007812,0,0,0.004883,0,0.008789,54
0.009766,0.000977,0.015625,0.024414,0.000977,0.000977,0.022461,0.007812,0.003906,0.022461,0.021484,0,0.007812,0.021484,0,0.024414,0.000977,0.003906,0.055664,0.006836,0,0.014648,0.003906,0.000977,0.022461,0.027344,0.041016,0.017578,0.033203,0.013672,0.068359,0.003906,0.000977,0.007812,0.010742,0,0,0.017578,0.046875,0.020508,0.001953,0.011719,0.047852,0.014648,0.005859,0.012695,0.021484,0,0.012695,0.012695,0,0.017578,0.008789,0.067383,0.000977,0,0.004883,0.000977,0.010742,0,0,0.02832,0.014648,0.10059,55
0.008789,0.000977,0.014648,0.025391,0.004883,0.003906,0.036133,0.003906,0.006836,0.006836,0.00293,0,0.003906,0.033203,0,0,0,0.000977,0.082031,0.003906,0,0.008789,0.005859,0.000977,0.019531,0.012695,0.021484,0.017578,0.020508,0.020508,0.042969,0.000977,0,0.008789,0.008789,0,0,0.041992,0.041992,0.009766,0.000977,0.003906,0.050781,0.012695,0.007812,0.033203,0.024414,0.000977,0.020508,0.015625,0,0.011719,0.006836,0.1084,0,0,0.007812,0.00293,0.017578,0,0,0.005859,0.039062,0.10645,55
0.00293,0.00293,0.000977,0.084961,0,0.006836,0.050781,0,0.025391,0.057617,0.001953,0,0.005859,0.004883,0,0,0.001953,0.001953,0.12109,0.003906,0,0,0.015625,0.004883,0.044922,0.003906,0.00293,0,0.019531,0.007812,0.063477,0,0.007812,0,0.008789,0,0,0.000977,0.061523,0.11426,0.009766,0.00293,0.014648,0.000977,0.016602,0,0.023438,0,0.020508,0.000977,0,0.000977,0.009766,0.092773,0,0,0.005859,0.001953,0.021484,0,0,0.000977,0.02832,0.017578,55
0.054688,0.003906,0.004883,0.03418,0.000977,0.006836,0.054688,0.000977,0.015625,0.050781,0.001953,0,0.006836,0.014648,0,0,0.00293,0.000977,0.094727,0.006836,0,0.003906,0.003906,0.000977,0.030273,0.001953,0.041016,0.00293,0.024414,0.005859,0.037109,0,0.000977,0.001953,0.00293,0,0,0.007812,0.073242,0.069336,0.018555,0.001953,0.023438,0.023438,0.003906,0.003906,0.014648,0,0.014648,0.012695,0,0,0.006836,0.06543,0,0,0.021484,0.000977,0.016602,0,0,0.007812,0.015625,0.083008,55
0.032227,0.004883,0.004883,0.019531,0,0.011719,0.094727,0.001953,0.03418,0.020508,0,0,0.011719,0.009766,0,0,0.008789,0,0.10547,0.011719,0,0.000977,0.006836,0.003906,0.021484,0.001953,0.046875,0.003906,0.006836,0.012695,0.02832,0,0.000977,0.004883,0.006836,0,0,0.014648,0.075195,0.041016,0.007812,0.000977,0.032227,0.017578,0.019531,0.012695,0.023438,0,0.013672,0.001953,0,0,0.003906,0.082031,0,0,0.008789,0,0.017578,0,0,0.000977,0.033203,0.074219,55
0.025391,0.001953,0.011719,0.030273,0.000977,0.008789,0.042969,0.001953,0.010742,0.020508,0.000977,0,0.004883,0.023438,0,0,0.003906,0.001953,0.12012,0.006836,0,0,0.003906,0.00293,0.030273,0.004883,0.047852,0.004883,0.009766,0.012695,0.012695,0,0,0.003906,0.014648,0,0,0.019531,0.074219,0.039062,0.007812,0,0.021484,0.021484,0.007812,0.010742,0.025391,0,0.012695,0.008789,0,0.001953,0.012695,0.089844,0.000977,0,0.007812,0.000977,0.020508,0,0,0,0.037109,0.11328,55
0.026367,0,0.001953,0.037109,0,0.00293,0.055664,0.003906,0.015625,0.026367,0.000977,0,0.012695,0.021484,0,0,0.00293,0.003906,0.068359,0.005859,0,0,0.007812,0.001953,0.02832,0.00293,0.030273,0,0.052734,0.011719,0.078125,0,0.003906,0.000977,0.006836,0,0,0.022461,0.061523,0.052734,0.006836,0.003906,0.015625,0.008789,0.007812,0.007812,0.046875,0,0.015625,0.005859,0,0.000977,0.004883,0.079102,0,0,0.009766,0.000977,0.017578,0,0,0.006836,0.033203,0.079102,55
0.004883,0.003906,0.008789,0.029297,0.000977,0.009766,0.069336,0.004883,0.03125,0.021484,0.000977,0,0.00293,0.015625,0,0,0.003906,0.000977,0.072266,0.016602,0,0.007812,0.022461,0.00293,0.037109,0.006836,0.024414,0,0.016602,0.003906,0.048828,0,0,0,0.001953,0,0,0.014648,0.069336,0.037109,0.00293,0.003906,0.035156,0.007812,0.022461,0.001953,0.041016,0,0.014648,0.011719,0,0,0.010742,0.10254,0,0,0.019531,0,0.030273,0,0,0.003906,0.006836,0.092773,55
0.005859,0.00293,0.004883,0.041992,0,0.00293,0.041016,0,0.008789,0.020508,0.003906,0,0.006836,0.014648,0,0.003906,0.001953,0.007812,0.054688,0.009766,0,0.001953,0.016602,0.007812,0.071289,0.00293,0.009766,0,0.0625,0.017578,0.09082,0,0.000977,0,0.012695,0,0,0.006836,0.045898,0.038086,0.009766,0.007812,0.026367,0.006836,0.011719,0,0.043945,0,0.018555,0.016602,0.000977,0.010742,0.021484,0.095703,0,0,0.006836,0.00293,0.019531,0,0,0.006836,0.025391,0.049805,55
0.015625,0.001953,0.000977,0.033203,0,0.006836,0.047852,0.00293,0.026367,0.035156,0.000977,0,0.006836,0.014648,0,0,0.00293,0.000977,0.073242,0.009766,0,0,0.013672,0.00293,0.043945,0.00293,0.027344,0.00293,0.038086,0.007812,0.060547,0,0.000977,0,0.010742,0,0,0.007812,0.088867,0.063477,0.004883,0.003906,0.043945,0.00293,0.008789,0,0.042969,0,0.012695,0.010742,0,0,0.019531,0.091797,0,0,0.004883,0.001953,0.022461,0,0,0.005859,0.022461,0.047852,55
0.012695,0.004883,0.006836,0.015625,0.001953,0.022461,0.046875,0.003906,0.021484,0.012695,0,0,0.016602,0.009766,0,0,0.010742,0,0.051758,0.006836,0,0,0.051758,0.00293,0.041016,0.001953,0.035156,0,0.020508,0.012695,0.063477,0,0.000977,0.000977,0.012695,0,0,0.017578,0.058594,0.011719,0.001953,0.00293,0.061523,0.012695,0.037109,0.013672,0.053711,0,0.017578,0.006836,0,0,0.015625,0.049805,0,0,0.015625,0,0.019531,0,0,0,0.023438,0.09082,55
0.050781,0.003906,0.004883,0.023438,0,0.003906,0.066406,0.003906,0.011719,0.050781,0.00293,0,0.003906,0.022461,0,0,0.00293,0,0.11133,0.004883,0,0.001953,0.005859,0.005859,0.010742,0.00293,0.043945,0,0.014648,0.016602,0.026367,0,0.00293,0.004883,0.010742,0,0,0.006836,0.074219,0.088867,0.006836,0.000977,0.017578,0.049805,0.001953,0.004883,0.010742,0,0.019531,0.016602,0.007812,0,0.006836,0.050781,0,0.000977,0.010742,0.001953,0.020508,0,0,0.007812,0.018555,0.05957,55
0.03125,0.00293,0.016602,0.018555,0,0.010742,0.040039,0.005859,0.009766,0.041992,0,0,0.009766,0.021484,0,0.00293,0.000977,0,0.094727,0.006836,0,0.000977,0.010742,0.00293,0.023438,0.00293,0.0625,0.004883,0.007812,0.017578,0.03125,0,0,0.004883,0.014648,0.00293,0,0.008789,0.060547,0.026367,0.013672,0.000977,0.02832,0.043945,0.011719,0.009766,0.021484,0,0.018555,0.010742,0,0.020508,0.004883,0.080078,0.000977,0,0.005859,0,0.017578,0,0,0,0.024414,0.088867,55
0.019531,0.001953,0.004883,0.020508,0.001953,0.006836,0.048828,0.004883,0.021484,0.030273,0,0,0.007812,0.024414,0,0.00293,0.00293,0,0.10449,0.005859,0,0,0.03125,0.004883,0.015625,0.003906,0.076172,0.001953,0.017578,0.020508,0.020508,0,0,0.001953,0.011719,0,0,0.009766,0.041992,0.027344,0.029297,0.001953,0.038086,0.064453,0.027344,0.003906,0.025391,0,0.02832,0.000977,0,0.00293,0.003906,0.070312,0.000977,0,0.001953,0,0.015625,0,0,0,0.027344,0.0625,55
0.030273,0.000977,0.016602,0.023438,0,0.001953,0.040039,0.003906,0.019531,0.043945,0.006836,0,0.004883,0.041016,0,0.006836,0.000977,0,0.10547,0.009766,0,0.003906,0.008789,0.004883,0.009766,0.003906,0.070312,0.001953,0.013672,0.004883,0.036133,0,0.000977,0.003906,0.010742,0,0.000977,0.020508,0.067383,0.040039,0.00293,0.004883,0.022461,0.064453,0.003906,0.025391,0.014648,0,0.014648,0.007812,0,0.001953,0.007812,0.057617,0,0,0.003906,0,0.017578,0,0,0,0.026367,0.064453,55
0.013672,0.00293,0.009766,0.038086,0.000977,0.005859,0.048828,0.001953,0.017578,0.015625,0,0,0.011719,0.039062,0,0,0.003906,0.003906,0.039062,0.008789,0,0.000977,0.021484,0.00293,0.056641,0.000977,0.025391,0.008789,0.037109,0.009766,0.061523,0,0.000977,0.001953,0.006836,0,0,0.012695,0.058594,0.020508,0.012695,0.001953,0.066406,0.010742,0.010742,0.001953,0.042969,0,0.022461,0.015625,0,0,0.010742,0.09668,0,0,0.006836,0,0.021484,0,0,0.000977,0.02832,0.060547,55
0.018555,0.024414,0.009766,0.009766,0.038086,0.046875,0.020508,0.043945,0.027344,0.004883,0,0,0.014648,0,0,0,0.081055,0.008789,0.007812,0.033203,0,0,0.061523,0.008789,0.000977,0.00293,0.010742,0.001953,0.011719,0.030273,0.023438,0,0,0.030273,0.018555,0,0,0.045898,0.012695,0.010742,0,0,0.025391,0.011719,0.046875,0.036133,0.041016,0.014648,0.014648,0.011719,0,0,0.009766,0.018555,0.027344,0,0.041016,0.00293,0.024414,0,0,0,0,0.013672,56
0.001953,0.040039,0.005859,0,0.10352,0.051758,0.006836,0.067383,0.018555,0,0,0.027344,0.019531,0.006836,0,0,0.020508,0.004883,0,0.026367,0,0.001953,0.10156,0.000977,0.000977,0,0,0.001953,0.004883,0.019531,0.000977,0,0,0.011719,0.011719,0,0,0.061523,0.000977,0,0,0.000977,0.001953,0.000977,0.1084,0.036133,0.024414,0.081055,0.017578,0.003906,0,0,0,0.00293,0.024414,0,0.041016,0,0.006836,0,0,0,0.015625,0.013672,56
0.003906,0.024414,0.013672,0,0.078125,0.03125,0.007812,0.053711,0.010742,0,0,0.005859,0.027344,0.005859,0,0.001953,0.046875,0,0.003906,0.02832,0,0.001953,0.082031,0.001953,0.001953,0,0.004883,0.014648,0.001953,0.027344,0.000977,0,0,0.025391,0.014648,0,0,0.038086,0,0,0,0.010742,0.012695,0.023438,0.1084,0.030273,0.026367,0.041016,0.008789,0,0,0,0,0,0.085938,0,0.040039,0,0.009766,0,0,0,0.039062,0.003906,56
0.005859,0.024414,0.017578,0.000977,0.079102,0.008789,0.022461,0.032227,0.018555,0,0,0.005859,0.021484,0.000977,0,0.023438,0.015625,0.004883,0.000977,0.009766,0.000977,0,0.11719,0,0.005859,0.000977,0.009766,0.008789,0,0.011719,0.010742,0,0,0.045898,0.011719,0,0,0.052734,0.00293,0,0,0.007812,0.007812,0.030273,0.081055,0.051758,0.038086,0.026367,0.005859,0,0,0.004883,0,0.000977,0.12891,0,0.024414,0,0.005859,0,0,0,0.008789,0.004883,56
0,0.023438,0.016602,0,0.13574,0.020508,0.00293,0.054688,0.000977,0,0,0.035156,0.024414,0.005859,0,0,0.007812,0.007812,0,0.016602,0,0,0.032227,0,0.003906,0,0.000977,0.006836,0,0.018555,0,0,0,0.024414,0.019531,0,0,0.05957,0.000977,0,0,0.00293,0,0.016602,0.046875,0.030273,0.010742,0.041016,0.005859,0,0,0,0,0,0.17285,0,0.1084,0,0.001953,0,0,0,0.030273,0.012695,56
0.007812,0.041992,0.014648,0.014648,0.098633,0.041016,0.012695,0.052734,0.005859,0.000977,0,0.019531,0.027344,0.001953,0,0,0.035156,0.051758,0.014648,0.024414,0,0.001953,0.027344,0.009766,0.014648,0,0.000977,0.012695,0.000977,0.023438,0.011719,0,0,0.020508,0.010742,0,0,0.042969,0.009766,0.017578,0,0,0.012695,0.001953,0.050781,0.037109,0.036133,0.033203,0.009766,0,0,0,0.003906,0.009766,0.042969,0,0.056641,0.003906,0.015625,0,0,0,0,0.014648,56
0.021484,0.032227,0.006836,0.017578,0.020508,0.044922,0.03125,0.033203,0.000977,0.00293,0.000977,0,0.030273,0,0,0,0.049805,0.009766,0.009766,0.017578,0,0,0.060547,0.015625,0.019531,0.001953,0.023438,0.001953,0.000977,0.025391,0.006836,0,0.001953,0.045898,0.014648,0,0.000977,0.042969,0.023438,0.009766,0.001953,0,0.038086,0.037109,0.099609,0.021484,0.030273,0.000977,0.006836,0,0,0,0.011719,0.006836,0.023438,0,0.037109,0.001953,0.024414,0,0,0.00293,0,0.029297,56
0.007812,0.025391,0.016602,0.001953,0.045898,0.043945,0.013672,0.049805,0.003906,0.003906,0,0,0.017578,0,0,0,0.071289,0.007812,0.004883,0.023438,0,0,0.064453,0.008789,0.004883,0,0.016602,0.006836,0,0.030273,0,0,0,0.039062,0.030273,0,0,0.048828,0.016602,0.00293,0.003906,0,0.027344,0.021484,0.094727,0.054688,0.033203,0.014648,0.00293,0,0,0,0.00293,0.006836,0.03418,0,0.049805,0.000977,0.017578,0,0,0,0.003906,0.023438,56
0.003906,0.040039,0.011719,0.015625,0.019531,0.049805,0.024414,0.03125,0.004883,0.003906,0,0.000977,0.030273,0,0,0,0.03125,0.035156,0.012695,0.02832,0,0,0.051758,0.029297,0.024414,0.000977,0.03418,0.001953,0.000977,0.029297,0.001953,0,0,0.016602,0.027344,0,0,0.039062,0.03125,0.027344,0,0.000977,0.082031,0.008789,0.076172,0.025391,0.037109,0.003906,0.005859,0,0,0,0.004883,0.010742,0.010742,0,0.036133,0.001953,0.012695,0,0,0,0.003906,0.018555,56
0.007812,0.025391,0.012695,0.004883,0.041016,0.043945,0.005859,0.039062,0.015625,0.001953,0,0,0.027344,0.001953,0,0,0.016602,0.013672,0.010742,0.014648,0,0,0.039062,0.007812,0.010742,0,0.026367,0.005859,0.001953,0.03418,0.00293,0,0,0.042969,0.020508,0,0,0.079102,0.015625,0.005859,0.000977,0.000977,0.026367,0.071289,0.11035,0.044922,0.024414,0.004883,0.009766,0,0,0,0.001953,0.003906,0.025391,0,0.055664,0,0.007812,0,0,0,0.021484,0.013672,56
0.003906,0.029297,0.012695,0,0.11035,0.016602,0.006836,0.061523,0.004883,0,0,0.026367,0.022461,0.000977,0,0.014648,0.018555,0,0.00293,0.012695,0,0,0.11426,0,0,0,0,0.008789,0.006836,0.019531,0.025391,0,0,0.033203,0.013672,0,0,0.052734,0.001953,0.001953,0,0.010742,0.000977,0,0.075195,0.044922,0.03418,0.044922,0.011719,0.000977,0,0,0,0,0.073242,0,0.02832,0,0.001953,0,0,0,0.042969,0.006836,56
0.004883,0.035156,0.023438,0.00293,0.057617,0.035156,0.005859,0.075195,0,0,0,0.001953,0.026367,0.003906,0,0.000977,0.041992,0.013672,0.001953,0.024414,0,0,0.039062,0.000977,0.006836,0.000977,0.00293,0.012695,0,0.010742,0.004883,0,0,0.049805,0.021484,0,0,0.074219,0.007812,0.004883,0,0.001953,0.004883,0.009766,0.10742,0.053711,0.012695,0.019531,0.010742,0,0,0,0.000977,0.005859,0.040039,0,0.099609,0,0.005859,0,0,0.001953,0.018555,0.013672,56
0.009766,0.037109,0.011719,0.018555,0.019531,0.039062,0.019531,0.030273,0.009766,0.010742,0,0.001953,0.029297,0,0,0,0.037109,0.016602,0.013672,0.02832,0,0,0.047852,0.005859,0.013672,0,0.042969,0.007812,0.000977,0.020508,0.004883,0,0.008789,0.02832,0.020508,0,0.000977,0.045898,0.023438,0.029297,0.013672,0,0.058594,0.041016,0.068359,0.018555,0.032227,0.003906,0.001953,0,0,0,0.004883,0.009766,0.010742,0,0.053711,0,0.004883,0,0,0,0.006836,0.036133,56
0.007812,0.0625,0.003906,0.016602,0.026367,0.051758,0.041992,0.038086,0.003906,0.001953,0,0,0.036133,0,0,0,0.051758,0.018555,0.023438,0.039062,0,0,0.10254,0.001953,0.00293,0,0.004883,0.004883,0.006836,0.032227,0.018555,0,0,0.015625,0.012695,0,0,0.048828,0.016602,0.011719,0,0.000977,0.020508,0,0.072266,0.027344,0.05957,0.008789,0.003906,0,0,0,0.007812,0.019531,0.003906,0,0.041016,0,0.020508,0,0,0,0,0.009766,56
0.012695,0.012695,0.007812,0.003906,0.070312,0.015625,0.017578,0.041992,0.017578,0,0.000977,0.006836,0.018555,0.005859,0,0.000977,0.029297,0,0.00293,0.019531,0,0.000977,0.079102,0.004883,0.00293,0,0.008789,0.000977,0.008789,0.014648,0.014648,0,0.000977,0.02832,0.009766,0,0,0.045898,0.005859,0.009766,0,0.006836,0.009766,0.023438,0.083008,0.029297,0.043945,0.048828,0.013672,0.005859,0,0.001953,0.001953,0.011719,0.10645,0,0.033203,0.000977,0.010742,0,0,0,0.035156,0.011719,56
0.026367,0.041992,0.024414,0.000977,0.033203,0.043945,0.016602,0.077148,0.004883,0,0,0.00293,0.033203,0.000977,0,0,0.049805,0.010742,0.001953,0.019531,0,0,0.1084,0,0.006836,0,0.003906,0.015625,0,0.024414,0.005859,0,0,0.030273,0.021484,0,0,0.056641,0.006836,0.003906,0,0.00293,0.011719,0.004883,0.069336,0.06543,0.029297,0.033203,0.005859,0,0,0,0,0.001953,0.026367,0,0.026367,0,0.004883,0,0,0,0.019531,0.025391,56
0.056641,0.003906,0.013672,0.008789,0.004883,0.010742,0.047852,0.018555,0.03125,0.008789,0,0,0.003906,0.010742,0,0,0.015625,0.000977,0.015625,0.012695,0,0,0.009766,0,0.021484,0,0.060547,0.012695,0.014648,0.007812,0.010742,0,0,0.051758,0.010742,0,0,0.095703,0.043945,0.02832,0.003906,0,0.048828,0.02832,0.000977,0.071289,0.017578,0,0.000977,0.009766,0,0,0,0.003906,0.001953,0,0.043945,0,0.018555,0,0,0,0,0.11719,57
0.1416,0.011719,0.007812,0.025391,0.000977,0.022461,0.083008,0,0.016602,0.016602,0,0,0.006836,0,0,0,0.017578,0,0.032227,0.013672,0,0,0.014648,0,0.010742,0,0.036133,0.006836,0.003906,0.019531,0.012695,0,0,0.011719,0.003906,0,0,0.041016,0.076172,0.033203,0,0,0.03125,0.016602,0.011719,0.024414,0.03125,0,0,0,0,0,0,0.009766,0,0,0.051758,0,0.005859,0,0,0,0.008789,0.1416,57
0.068359,0.017578,0.018555,0.00293,0.007812,0,0.023438,0.024414,0.018555,0.004883,0,0,0,0,0,0,0.02832,0.003906,0.004883,0.021484,0,0,0.005859,0,0.006836,0,0.027344,0.012695,0.004883,0,0.005859,0,0,0.11133,0.005859,0,0,0.15332,0.021484,0.001953,0,0,0.037109,0.013672,0.013672,0.14648,0.041016,0.003906,0.005859,0,0,0,0.005859,0.003906,0.009766,0,0.03125,0,0.012695,0,0,0,0,0.072266,57
0.056641,0.005859,0.011719,0.008789,0.00293,0.011719,0.064453,0.016602,0.020508,0.004883,0,0,0.004883,0.000977,0,0,0.013672,0.003906,0.014648,0.012695,0,0,0.007812,0,0.024414,0,0.03125,0.036133,0.006836,0.00293,0.008789,0,0,0.030273,0.008789,0,0,0.13281,0.041016,0.025391,0,0,0.050781,0.012695,0.012695,0.032227,0.038086,0,0.000977,0.001953,0,0,0.003906,0.010742,0,0,0.092773,0,0.019531,0,0,0,0.005859,0.10645,57
0.069336,0.004883,0.008789,0.03418,0,0.016602,0.033203,0.000977,0.025391,0.037109,0,0,0.008789,0.023438,0,0,0.000977,0.000977,0.043945,0.004883,0,0,0.000977,0.006836,0.024414,0.006836,0.032227,0.013672,0.00293,0.012695,0.001953,0,0.003906,0.03418,0.017578,0,0.001953,0.09375,0.061523,0.03418,0.003906,0,0.019531,0.025391,0.006836,0.041992,0.013672,0,0.009766,0.008789,0,0,0.025391,0.016602,0.001953,0,0.016602,0,0.017578,0,0,0.001953,0.009766,0.11719,57
0.11523,0.004883,0.006836,0.003906,0.00293,0.022461,0.125,0.019531,0.018555,0.018555,0,0,0.005859,0.001953,0,0,0.012695,0,0.03418,0.005859,0,0,0.010742,0,0.020508,0,0.011719,0.010742,0.000977,0.015625,0.015625,0,0,0.019531,0.003906,0,0,0.09668,0.051758,0.038086,0.000977,0,0.037109,0.005859,0.005859,0.019531,0.023438,0,0.001953,0,0,0,0.000977,0.003906,0.003906,0,0.077148,0,0.012695,0,0,0,0.000977,0.11133,57
