at1,at2,at3,at4,at5,at6,at7,at8,at9,at10,class
0.019197,0.093469,0.473906,1.897295,0.17234,-0.141884,-0.195078,-0.437624,0.718895,0.137731,11
0.006853,0.038511,-0.376075,0.963811,-0.006417,1.394535,0.220177,-0.252673,-0.216549,1.245453,1
0.290762,0.156278,0.136047,1.401386,0.082961,-0.557133,0.257927,0.146294,-0.43482,-0.52242,1
0.019197,-0.605286,0.502357,0.181368,0.17234,0.107265,0.333428,-0.630749,-0.840179,0.034129,1
0.438888,0.195534,0.14316,-0.809435,0.261718,-1.055431,0.333428,-0.30059,-0.123005,-1.008098,6
0.907954,1.467426,0.37077,-1.242027,0.708609,-1.470679,-0.648083,0.388366,1.093072,-0.90147,9
-0.042522,0.10132,0.288973,0.722153,0.261718,0.314889,0.182426,1.172728,0.531806,0.29552,1
-0.091897,-0.189174,0.345875,0.235912,0.261718,1.062336,0.257927,-0.084011,0.282354,0.934189,1
-0.030178,0.438921,-0.045329,0.766462,0.17234,0.14879,-0.42158,-1.43278,-1.432627,0.516732,1
0.031541,0.140576,0.399221,-0.817372,0.261718,0.273364,0.673182,-0.731806,0.157628,0.001495,8
0.068573,0.007106,0.288973,0.592954,0.261718,-0.266459,0.295677,0.74192,0.375899,-0.274133,8
0.031541,0.007106,-0.315616,2.791392,-0.542686,-2.924049,-5.933141,1.380415,-1.71326,-4.633449,1
-0.264711,-0.448263,0.431229,-1.121421,0.261718,0.107265,-0.195078,0.384813,0.282354,0.343729,6
0.327793,0.179832,0.157386,-0.508846,0.17234,1.228436,0.333428,0.027685,0.313536,1.019708,1
-0.00549,0.054213,0.32098,0.804804,0.17234,0.273364,0.635431,1.093339,1.591976,0.02862,11
0.019197,-0.016448,-3.210528,-0.310423,0.261718,-0.01731,0.52218,0.693227,0.064084,-0.182526,1
-0.104241,-0.338346,0.384996,-0.096275,0.261718,0.14879,0.824183,-0.105232,0.781258,-0.176462,5
-3.498799,0.148427,-3.210528,-0.293087,-4.922215,0.14879,-0.912336,0.560134,-0.216549,0.858338,9
0.15498,-0.448263,0.356544,-0.003837,0.261718,0.564038,0.031425,-0.59285,-0.559546,0.615065,6
-0.314087,0.360409,0.395665,0.599727,-1.347089,0.314889,0.257927,0.96776,0.18881,0.253231,4
0.47592,-0.338346,0.047137,-0.000972,0.976743,-1.138481,0.446679,-1.477086,0.750076,-1.132796,9
0.068573,0.069915,-0.002652,-1.149827,-1.257711,0.397939,0.408929,1.469435,-0.497183,0.232713,6
0.290762,0.109171,-0.112901,0.221262,0.261718,-0.391033,0.220177,0.392598,-0.43482,-0.352974,1
-0.425181,-0.220579,0.306755,0.496637,0.261718,-0.764757,0.144676,1.425129,0.812439,-0.61146,5
0.401857,-0.29909,0.328093,0.432395,-1.257711,0.273364,1.654692,0.257137,0.001721,-0.490836,1
-0.363462,-0.189174,0.641057,0.681245,0.17234,-0.349509,0.106925,1.209773,0.937165,-0.254013,3
0.09326,-0.267686,0.168055,-0.383884,0.261718,-0.681707,0.371178,0.003494,-0.029461,-0.664418,1
0.056229,0.007106,0.406334,0.455401,0.261718,0.480988,0.333428,0.736717,0.656532,0.344067,1
0.105604,-0.377602,0.260522,0.107578,0.261718,-0.640182,-0.044076,0.785721,0.126447,-0.443881,6
0.15498,-0.322644,0.175168,0.126526,0.17234,-0.01731,0.635431,0.06741,-0.091823,-0.238703,1
0.031541,0.2976,-3.210528,-0.58359,-0.721442,0.06574,-0.044076,0.383434,0.095265,0.214208,1
-0.363462,0.23479,0.000904,0.759778,0.261718,0.14879,-0.044076,1.012066,0.562987,0.299631,7
0.192011,-0.03215,0.249852,-0.418765,0.17234,-0.557133,0.220177,-0.57827,-0.247731,-0.502951,6
0.204355,-0.448263,0.349432,0.689659,0.261718,-0.058835,1.503691,-1.199193,-0.933723,-0.691759,1
-0.042522,-0.189174,0.33165,-0.664392,0.261718,-0.681707,0.446679,-0.1933,0.219991,-0.725586,8
-0.437525,0.423218,0.388552,0.620852,0.17234,-1.013906,0.220177,1.560202,0.375899,-0.91508,5
0.006853,0.164129,0.125378,0.58451,0.261718,0.231839,-0.006326,1.010785,0.718895,0.345971,1
0.364825,-0.189174,0.502357,0.22329,-1.168333,-3.671496,0.257927,1.31883,-1.962712,-3.320428,6
-0.881904,-1.947839,0.217845,2.046336,0.17234,0.937762,0.673182,1.229752,1.155435,0.581962,11
1.019049,0.211237,-0.155578,-0.311855,0.261718,1.020811,0.824183,-0.649271,-0.746634,0.547448,1
0.043885,0.407516,0.047137,0.460921,0.261718,-0.141884,-0.157328,0.046868,0.438262,0.081011,6
-0.128929,0.705861,0.413447,2.004055,0.61923,-1.180006,-1.591843,-1.741388,-1.962712,-0.010113,12
0.031541,0.666605,-0.095119,0.010217,0.17234,-0.764757,0.446679,1.473202,0.656532,-0.794589,7
0.117948,0.124874,0.128935,0.3837,0.17234,-0.391033,0.257927,0.327751,-0.341275,-0.368501,1
-0.00549,0.305451,0.018686,-0.04009,0.261718,-0.141884,-0.006326,-0.574716,-0.247731,-0.006147,1
-0.338774,-0.22843,0.584154,2.123586,0.261718,1.145386,-0.950086,2.039393,2.090879,1.875972,11
-0.128929,-0.511072,0.342319,0.170775,0.261718,2.225032,0.220177,-1.248722,-0.684271,2.011255,6
-0.116585,-0.016448,0.288973,0.483747,0.17234,2.515706,0.295677,-1.43379,-0.933723,2.210406,6
0.130292,-0.024299,0.246296,0.121006,0.082961,0.605563,0.106925,-0.202096,-0.029461,0.614896,1
1.142487,0.062064,0.125378,1.05983,0.261718,-0.058835,0.408929,0.49717,-0.621908,-0.156005,1
-0.128929,0.705861,0.413447,2.004055,0.61923,0.480988,-1.214339,0.497208,0.62535,1.378216,12
0.648733,-0.197025,0.029355,0.335213,-0.185173,-1.138481,-0.987837,0.28325,1.716702,-0.390381,9
-0.314087,-0.063555,0.42056,0.003921,0.17234,0.190314,0.786433,-0.738602,-0.123005,-0.120201,4
-0.104241,-0.314793,0.665951,-0.06411,0.17234,-0.806282,0.144676,0.397491,0.251173,-0.684598,3
-0.881904,-1.947839,0.217845,2.046336,0.17234,2.100457,0.748682,-0.439993,0.656532,1.546457,11
0.25373,0.219088,0.14316,0.720541,0.261718,-0.058835,0.144676,0.296666,-0.091823,-0.003025,1
0.031541,0.171981,0.253409,-0.862994,0.17234,-0.141884,0.635431,-1.523508,-0.029461,-0.348465,8
-0.104241,0.23479,0.214288,0.314028,0.17234,0.273364,0.673182,-0.458612,0.157628,-0.000807,8
-0.054866,-0.024299,0.079145,0.136282,0.261718,0.14879,0.786433,-0.181496,-0.154186,-0.171773,6
-3.498799,2.880639,0.441898,-0.295325,-4.922215,-1.429155,0.446679,0.270126,-3.116426,-1.389377,1
-0.301743,0.195534,0.381439,0.351116,0.082961,-0.557133,0.257927,0.723145,0.874802,-0.528894,5
0.426544,7.293004,0.19295,-1.533156,-0.989576,-1.013906,0.031425,-0.25042,-0.247731,-0.825776,1
0.09326,-0.087108,-2.268081,-0.164963,0.261718,0.273364,0.371178,0.251001,0.18881,0.156235,1
0.31545,-0.047852,0.14316,-0.574788,0.261718,-0.141884,0.748682,0.151032,0.251173,-0.404726,1
0.068573,0.289748,0.107596,1.267115,0.261718,0.771662,0.257927,0.940501,-0.029461,0.654426,1
0.142636,0.164129,0.200063,-0.249732,0.261718,-0.224934,0.182426,-0.021319,0.251173,-0.163588,1
0.290762,-0.181323,0.441898,-1.339925,0.261718,-0.723232,-0.232828,-0.257837,-0.621908,-0.414925,6
-0.178304,0.014957,0.264078,0.582361,0.17234,0.813187,0.182426,-0.259818,-0.216549,0.765272,1
-0.301743,-0.511072,0.463236,0.710665,0.261718,1.228436,0.408929,-0.819641,0.251173,0.989438,5
0.710453,-0.102811,0.157386,1.199979,0.976743,-1.180006,-1.856096,0.924173,1.498432,0.137224,9
-0.437525,0.423218,0.388552,0.620852,0.17234,0.231839,-0.232828,1.151857,0.937165,0.479433,5
-0.597995,-0.071406,0.352988,0.220844,0.261718,1.726734,-0.119577,-1.003156,0.282354,1.806788,5
0.09326,0.344707,0.14316,-0.026574,0.261718,0.06574,0.106925,-0.244247,0.032902,0.128882,7
0.019197,-0.087108,0.384996,0.794958,0.261718,0.314889,0.031425,-0.410365,-0.715453,0.400593,1
-0.017834,-0.330495,0.488131,-0.183313,0.17234,-0.474083,0.106925,-0.249916,-0.029461,-0.36351,6
-0.06721,-0.197025,0.299642,-1.66337,0.261718,-0.058835,-2.988609,-1.202378,-0.996086,-1.793055,6
0.512951,-0.306942,0.061363,1.371548,0.976743,-0.474083,-1.403091,1.603615,1.68552,0.531849,9
0.303106,-0.03215,0.367214,-0.350585,0.17234,-1.013906,0.446679,-1.927174,-1.837986,-1.024372,1
-0.042522,0.752968,-0.109344,1.041241,-1.347089,0.979286,0.484429,0.075137,-0.216549,0.720753,6
0.080916,0.203385,0.310311,0.26951,0.261718,-0.391033,0.673182,0.948073,0.562987,-0.581563,8
-0.104241,-0.314793,0.665951,-0.06411,0.17234,-0.723232,0.144676,0.224033,0.157628,-0.615389,3
0.142636,-1.916434,-0.023991,-0.504341,0.261718,0.647088,0.295677,0.61704,0.251173,0.545037,1
0.105604,0.556689,-0.031104,0.619301,0.17234,0.480988,0.031425,-0.099155,-0.216549,0.5484,1
0.710453,-0.102811,0.157386,1.199979,0.976743,-0.723232,-1.063338,-0.358273,0.469443,0.058384,9
0.117948,-0.220579,-3.210528,-1.623238,0.261718,0.647088,0.597681,-0.89111,-0.247731,0.371455,1
-0.042522,-0.29909,0.182281,1.151314,0.261718,2.55723,0.257927,-0.255139,-0.310094,2.284858,1
-0.573307,0.376111,0.057807,0.047395,0.261718,-0.349509,0.371178,-0.419975,0.594169,-0.395419,7
-0.017834,0.132725,0.125378,1.357345,0.261718,0.314889,0.220177,1.068099,-0.123005,0.282175,1
-0.425181,-0.220579,0.306755,0.496637,0.261718,0.06574,-0.081827,0.151556,0.999528,0.262188,5
-0.202992,0.36826,0.388552,0.915832,0.17234,1.602159,-0.044076,-0.63904,-1.058449,1.699533,4
0.15498,-0.471816,0.50947,1.205082,0.261718,1.062336,0.408929,0.201123,-0.185368,0.834674,1
0.043885,0.274046,0.182281,0.095763,0.261718,0.439463,0.371178,-0.553554,-0.528364,0.307021,6
0.056229,-0.09496,0.228514,-0.658066,0.17234,-0.681707,-0.044076,-1.957268,-1.432627,-0.476985,6
0.451232,-0.267686,0.335206,-0.831336,0.261718,0.564038,-2.724356,-0.092127,-0.029461,-1.161933,1
-0.153617,-0.22843,0.488131,0.580183,0.261718,0.190314,-0.081827,0.461698,-0.310094,0.359388,1
0.192011,-0.03215,0.249852,-0.418765,0.17234,-0.432558,0.55993,0.360213,-0.154186,-0.56653,6
-0.338774,-0.09496,0.527252,1.857252,-1.257711,0.06574,-1.403091,0.987215,2.402694,1.105854,11
0.73514,-0.283388,0.089814,-1.848127,0.976743,-1.180006,-1.28984,-0.94225,0.687713,-0.268768,9
-0.141273,0.729415,0.079145,0.151709,0.261718,-0.10036,0.333428,0.167632,0.157628,-0.164443,6
0.401857,-0.29909,0.328093,0.432395,-1.257711,0.522513,0.182426,0.226014,0.001721,0.490898,1
0.031541,-0.024299,0.545034,-2.187595,0.261718,0.522513,0.446679,-2.543186,-1.775623,0.358954,5
0.043885,0.572391,0.00446,-0.3331,0.261718,-0.889332,0.144676,0.653638,0.687713,-0.763198,7
0.229043,-0.181323,0.23207,-0.893459,0.261718,-0.681707,0.408929,-1.103495,-0.403638,-0.709576,6
0.241386,-0.110662,0.324537,-0.772226,0.261718,-0.058835,0.446679,-1.551622,-0.341275,-0.173942,6
0.327793,0.336855,-0.020434,1.086893,0.261718,0.854712,0.031425,0.579996,0.438262,0.89026,1
0.142636,-0.330495,0.299642,0.418282,0.17234,2.058932,0.220177,-1.238315,-0.528364,1.859203,1
-0.104241,-0.055704,0.299642,0.391249,0.17234,0.356414,0.031425,0.370348,0.344717,0.433274,1
-0.351118,0.014957,0.214288,0.736624,0.17234,-1.595254,-0.232828,-1.5424,-2.025075,-1.232564,5
-0.301743,0.171981,0.285416,0.684706,0.17234,1.062336,0.182426,1.936783,1.934972,1.01133,11
-0.116585,-0.189174,0.694403,0.974792,0.708609,0.273364,-0.610333,-0.208425,0.594169,0.809853,12
-0.017834,-0.055704,0.23207,0.604621,-0.989576,0.730137,0.899684,0.577317,0.219991,0.263948,1
-0.042522,-0.110662,0.40989,1.097277,0.261718,1.35301,0.786433,-0.181904,-0.247731,0.862992,1
-0.153617,9.65621,0.05425,0.56598,-1.078955,0.134948,0.094341,0.030152,-0.039854,0.19457,6
-3.054421,-0.354049,0.264078,-1.957305,-1.078955,-3.131673,0.673182,-1.107262,-2.180982,-2.970661,1
0.25373,-2.426761,0.352988,-0.05119,-0.095795,1.394535,0.182426,-0.627371,-0.278912,1.278519,1
0.019197,-0.016448,-3.210528,-0.310423,0.261718,-0.307984,-0.044076,0.188368,-0.559546,-0.128809,1
0.599358,-2.426761,0.011573,0.54026,0.976743,0.314889,-1.32759,0.963625,1.997335,1.319134,9
-0.141273,-0.244132,0.249852,0.593729,0.261718,-0.681707,0.295677,1.061906,0.157628,-0.652218,6
-3.498799,-0.566031,0.139604,-5.440122,0.976743,-2.882524,-1.365341,-3.175196,-1.806804,-1.983382,9
0.204355,0.038511,0.036468,0.655644,0.17234,0.06574,0.257927,0.158021,-0.590727,0.03889,1
0.241386,-0.322644,0.28186,0.274612,0.261718,-0.806282,0.446679,1.034976,0.157628,-0.836722,6
0.043885,0.407516,-0.120014,0.281743,0.261718,0.06574,0.333428,0.421236,0.001721,0.002532,1
0.068573,-0.197025,0.032912,0.615571,0.082961,0.937762,0.673182,-0.057276,0.18881,0.575706,1
-0.128929,0.022808,0.19295,0.837775,0.261718,0.896237,0.106925,0.170602,0.251173,0.88281,1
3.265629,-0.251983,0.125378,-2.12386,0.976743,-0.598658,-1.176589,0.635524,0.375899,0.255545,9
-0.128929,-0.409007,0.175168,-0.256565,0.082961,-1.38763,0.446679,-1.736689,-2.118619,-1.35109,5
-0.042522,0.540986,0.253409,-0.836378,0.261718,0.14879,0.106925,-0.026153,-0.559546,0.21322,1
0.192011,-0.369751,0.278304,-0.659618,0.261718,0.480988,-0.42158,-1.183331,-0.528364,0.816519,6
-0.32643,-0.079257,0.239183,0.566935,0.261718,1.062336,0.220177,0.080224,0.562987,0.958576,5
0.364825,0.289748,0.235627,-0.32379,0.17234,-0.515608,0.031425,0.27131,0.001721,-0.359061,1
0.130292,0.007106,0.239183,0.766194,0.261718,-0.183409,-0.195078,0.510042,-0.278912,0.076587,1
-0.141273,-1.201976,0.612605,-0.518872,0.17234,0.688613,0.106925,-0.663484,-0.964905,0.689952,4
0.15498,-0.16562,-3.210528,-1.32068,-0.185173,-1.013906,0.069175,0.073157,-0.123005,-0.844956,1
-0.00549,-0.660245,0.345875,-0.270589,0.261718,0.522513,0.257927,-1.315336,-1.183175,0.452092,1
0.426544,0.588093,0.160942,-0.889699,0.261718,0.356414,0.257927,1.283824,0.313536,0.294701,6
-0.030178,0.305451,-3.203415,-0.130828,0.17234,0.771662,0.295677,1.032472,0.375899,0.651521,1
0.500607,-0.220579,-0.03466,0.497323,0.17234,-0.141884,0.861934,0.84189,0.095265,-0.452766,1
0.229043,-1.044953,0.349432,0.84243,0.261718,1.685209,0.220177,1.092504,0.40708,1.51069,1
0.056229,0.533135,0.185837,0.882801,0.261718,0.564038,0.710932,0.444282,-0.341275,0.222358,1
0.167323,0.226939,0.239183,-0.094813,0.17234,0.06574,-2.686605,-0.095777,-0.964905,-1.626478,1
0.216699,-2.08916,0.424116,-0.457525,0.082961,0.397939,0.220177,1.096096,0.40708,0.363367,1
-0.252367,0.069915,0.246296,0.52355,0.261718,0.06574,0.295677,1.167719,1.093072,0.013611,5
0.870923,-0.236281,0.025799,-1.94155,0.976743,-0.806282,-1.667344,-3.57096,-2.742249,0.290336,9
-0.153617,-0.840822,0.139604,-0.971903,0.17234,-1.595254,0.673182,-2.186855,-0.060642,-1.605574,11
-0.091897,-0.189174,0.345875,0.235912,0.261718,2.349606,0.144676,-1.813866,-1.49499,2.171335,1
-0.128929,0.289748,0.235627,1.057473,0.17234,0.439463,0.446679,-0.138724,0.064084,0.277269,5
0.142636,0.43107,0.032912,-0.486796,0.261718,-0.723232,0.220177,0.411956,0.687713,-0.652676,7
0.006853,0.077766,0.342319,-0.12859,0.261718,0.024215,-0.006326,-1.50817,-0.216549,0.164288,6
0.229043,-0.000745,0.171611,-0.002793,0.261718,-0.01731,0.52218,0.473774,-0.559546,-0.178765,1
0.15498,0.140576,0.228514,0.766134,-1.257711,0.314889,0.52218,0.536699,-0.185368,0.114778,1
0.006853,-0.181323,0.388552,0.301377,-0.095795,0.024215,0.710932,0.041121,0.251173,-0.2398,1
-0.178304,0.258344,-0.12357,0.228303,0.082961,0.564038,0.182426,-1.41317,-0.808997,0.529896,6
-0.363462,-0.189174,0.641057,0.681245,0.17234,0.605563,0.220177,0.126471,-0.559546,0.538865,3
0.500607,-0.220579,-0.03466,0.497323,0.17234,0.107265,0.55993,0.27364,-0.216549,-0.094343,1
-0.017834,-0.047852,0.093371,-0.139302,0.261718,0.813187,0.408929,-1.100641,-0.403638,0.615897,1
0.364825,0.36826,0.19295,-0.420406,0.261718,-1.263055,0.182426,0.16105,0.282354,-1.12666,8
0.130292,-0.275537,0.274747,-0.574878,0.261718,-0.474083,0.220177,-1.378669,-1.058449,-0.425437,1
-0.00549,-0.204876,0.32098,-0.694588,0.261718,-0.349509,0.295677,0.071623,0.032902,-0.357748,6
0.167323,0.313302,0.168055,-0.383198,0.261718,0.480988,0.52218,-0.297212,-0.902542,0.288818,1
0.080916,0.203385,0.249852,-0.423061,0.261718,-1.346105,0.106925,0.78011,0.999528,-1.167551,8
0.031541,0.2976,-3.210528,-0.58359,-0.721442,0.605563,1.012935,0.10127,0.095265,0.106206,1
0.080916,0.164129,0.19295,0.819007,0.261718,-0.058835,0.52218,0.590538,-0.123005,-0.202441,1
-0.474557,0.446772,-3.210528,-0.716161,0.351096,3.719926,0.446679,-1.297766,-1.058449,3.171452,1
-0.079554,0.313302,0.139604,0.295528,0.261718,2.100457,0.257927,-0.065295,0.001721,1.868787,1
0.056229,0.281897,-0.091562,-0.919149,-0.185173,-0.764757,0.220177,-0.326898,-1.588534,-0.689468,6
1.019049,0.211237,-0.155578,-0.311855,0.261718,0.231839,0.484429,0.117229,0.064084,0.057311,1
-0.128929,0.705861,0.413447,2.004055,0.61923,0.273364,-1.629594,0.313539,0.687713,1.519224,12
0.167323,0.117022,0.047137,-0.174809,0.261718,-0.10036,0.333428,-0.0731,-0.185368,-0.135041,1
0.4142,-0.16562,0.05425,-0.891996,0.976743,-1.055431,-1.101088,-0.071352,1.68552,-0.236642,9
-0.573307,0.376111,0.057807,0.047395,0.261718,-0.557133,0.031425,0.821465,0.62535,-0.411272,7
-0.00549,-0.220579,-3.210528,1.071885,0.261718,0.480988,0.106925,0.335167,-0.559546,0.500771,1
-0.00549,-0.071406,0.352988,-0.206676,0.261718,-0.349509,0.182426,-0.512121,0.562987,-0.29148,8
-0.017834,-0.330495,0.488131,-0.183313,0.17234,-0.640182,-0.006326,0.673306,0.126447,-0.460891,6
-0.301743,-0.055704,0.210732,-0.147477,0.261718,1.020811,0.446679,-1.111009,0.438262,0.778376,5
0.080916,0.486028,0.14316,0.006427,0.261718,0.06574,-2.648855,0.161264,0.656532,-1.678471,7
-0.104241,-0.079257,0.552147,1.388496,0.61923,-0.474083,-0.572582,0.819931,1.093072,0.052609,12
-0.042522,-0.110662,0.40989,1.097277,0.261718,1.228436,0.446679,-0.341207,-0.466001,0.949017,1
0.192011,0.085618,0.278304,-1.347355,0.261718,-0.183409,0.182426,0.435351,-0.154186,-0.13668,6
0.080916,0.313302,0.079145,0.588985,0.261718,-0.307984,0.52218,1.10095,0.313536,-0.437588,6
0.068573,-0.181323,-3.210528,-0.294311,-1.168333,0.688613,0.069175,0.461387,0.157628,0.709457,6
-0.672058,0.069915,0.395665,1.103662,0.261718,0.688613,0.257927,0.865091,0.937165,0.602106,5
0.327793,-2.426761,-2.324983,-1.744082,0.440474,0.854712,0.748682,1.315567,0.656532,0.452418,1
0.648733,0.242641,-0.045329,-0.444157,0.261718,-0.391033,-0.308329,-2.328432,-2.305708,-0.065519,1
0.080916,0.650903,-0.023991,0.472826,0.261718,0.564038,-0.081827,-0.067916,0.064084,0.689807,1
0.401857,-0.267686,0.299642,-0.808002,0.261718,-0.681707,-0.157328,-0.68717,-0.060642,-0.419747,6
0.117948,-0.212727,0.23207,0.807221,-1.078955,1.103861,0.484429,0.388812,0.531806,0.834216,1
-0.141273,-0.055704,0.207175,0.246982,0.261718,0.14879,0.220177,1.128248,0.18881,0.13937,6
0.068573,-0.197025,0.032912,0.615571,0.082961,2.432656,0.52218,-1.194941,-0.777816,1.976367,1
-0.190648,-0.691649,0.28186,-0.194472,0.17234,-0.183409,0.673182,-0.320161,0.531806,-0.397336,5
0.192011,0.509582,0.079145,1.072093,0.261718,-0.391033,0.144676,1.480036,0.531806,-0.312517,1
-0.00549,0.486028,0.118265,0.446569,0.261718,-0.224934,0.635431,0.379745,0.219991,-0.419831,7
0.019197,-0.087108,0.292529,0.240776,0.17234,0.356414,0.55993,-0.049316,0.126447,0.128255,1
-3.498799,0.250492,0.23207,1.224178,-4.922215,0.439463,0.408929,0.564949,0.905984,0.295303,10
0.229043,0.014957,0.395665,-1.399572,0.082961,-1.636779,-0.081827,-0.920951,0.905984,-1.347293,8
0.031541,0.007106,-0.315616,2.791392,-0.542686,0.356414,0.937434,0.649289,-2.804611,-0.069147,1
0.068573,-0.181323,-3.210528,-0.294311,-1.168333,0.14879,-0.081827,0.774829,0.157628,0.318341,6
-0.030178,0.391814,0.217845,-0.07333,0.261718,0.356414,0.371178,0.155517,0.251173,0.239379,7
-0.042522,-0.173471,0.644613,0.089437,-0.989576,-2.425751,-3.970119,0.757258,-0.216549,-1.516667,12
0.278418,-0.3619,0.502357,-1.588745,0.261718,-0.640182,0.635431,-1.911195,-1.089631,-0.764765,6
0.488263,-0.259834,0.050694,-0.755517,0.976743,1.477585,-0.874585,-1.583948,-0.590727,2.184511,9
-3.498799,0.007106,0.342319,-0.318002,-4.922215,-0.972381,-0.157328,0.070031,0.594169,-0.689649,5
-0.079554,0.187683,0.335206,0.745008,0.17234,-0.01731,0.220177,0.872819,1.934972,0.001375,11
0.759828,-0.134216,0.114709,-0.542563,0.797987,-1.013906,-1.214339,-0.894235,1.810246,-0.145167,9
0.031541,0.666605,-0.095119,0.010217,0.17234,0.522513,0.899684,-0.002233,0.001721,0.088281,7
0.229043,0.124874,0.182281,0.686496,0.261718,0.896237,0.786433,-0.264225,-0.559546,0.483158,1
-0.079554,-0.338346,0.40989,0.129748,0.17234,0.647088,0.673182,-0.90505,-0.247731,0.319449,1
0.080916,0.438921,0.14316,-0.523288,0.261718,1.062336,0.408929,-1.377582,-0.341275,0.838941,7
0.130292,-0.463965,0.338762,0.26578,0.261718,0.979286,0.333428,-0.631079,-0.216549,0.811817,1
-0.104241,-0.314793,0.665951,-0.06411,0.17234,-0.847807,-0.157328,0.088456,0.500624,-0.570267,3
-0.042522,-0.322644,0.310311,0.287293,0.261718,0.107265,-0.195078,0.06572,-0.060642,0.338425,6
0.006853,0.164129,0.125378,0.58451,0.261718,0.14879,0.220177,-0.660513,-0.840179,0.136947,1
-0.351118,-0.244132,0.594823,1.592678,0.797987,0.397939,-1.025587,1.157371,1.591976,1.278013,11
0.15498,-0.040001,0.363657,1.200934,0.261718,0.439463,0.597681,0.279154,-0.216549,0.173233,1
0.25373,-0.338346,0.352988,-1.154243,0.17234,0.314889,0.446679,-0.039666,-0.060642,0.156115,6
0.31545,-0.330495,0.555703,-0.374098,0.708609,-0.349509,-1.478592,0.968576,1.093072,0.752132,12
0.389513,-0.220579,-3.210528,-2.624155,0.261718,-0.847807,-2.762106,-1.732457,-0.87136,-2.214455,1
-0.153617,-0.840822,0.139604,-0.971903,0.17234,-0.806282,0.975185,0.222461,2.059698,-1.066059,11
-0.00549,0.486028,0.118265,0.446569,0.261718,-0.266459,0.673182,0.847074,0.438262,-0.475116,7
-0.215336,-0.204876,0.456124,-0.099826,0.17234,0.397939,0.899684,-0.89839,0.251173,0.001122,5
-2.523635,-0.346197,-2.349878,-0.775688,0.17234,-0.307984,0.333428,-0.049879,-0.154186,-0.351588,6
-0.22768,0.085618,0.239183,-0.523467,0.261718,0.06574,-0.119577,1.337954,0.937165,0.23651,5
-0.104241,0.022808,0.377883,1.279945,0.17234,-0.598658,-1.742845,-0.657465,-0.590727,-1.224885,11
0.080916,0.014957,0.064919,0.346104,0.17234,0.190314,0.861934,0.826765,0.344717,-0.145638,1
0.229043,-0.22843,0.324537,-0.869141,0.261718,-1.013906,0.295677,-0.004893,0.095265,-0.949932,6
-0.017834,-0.149918,-2.975805,-1.078156,0.082961,0.356414,-0.044076,-0.52843,-0.154186,0.473731,6
-3.498799,2.880639,0.441898,-0.295325,-4.922215,-1.470679,0.446679,0.30917,-2.9917,-1.424675,1
-3.498799,0.148427,-3.210528,-0.293087,-4.922215,-0.141884,-1.176589,0.110279,-0.341275,0.732688,9
